time,G_min,G_max,G_opt,I_min,I_max,I_opt
308.8,8.538555474,11.12396925,9.517729667,0.142591647,0.466132452,0.282320896
308.81,8.537787612,11.12348984,9.51705886,0.142596409,0.466152575,0.28231561
308.82,8.537019829,11.12301045,9.516388122,0.142601143,0.466172615,0.28231028
308.83,8.536252125,11.12253108,9.515717453,0.142605851,0.466192572,0.282304905
308.84,8.535484501,11.12205171,9.515046855,0.142610533,0.466212447,0.282299487
308.85,8.534716956,11.12157236,9.514376325,0.142615187,0.466232239,0.282294023
308.86,8.53394949,11.12109303,9.513705865,0.142619815,0.466251949,0.282288516
308.87,8.533182104,11.1206137,9.513035475,0.142624417,0.466271577,0.282282965
308.88,8.532414797,11.1201344,9.512365154,0.142628992,0.466291122,0.282277369
308.89,8.53164757,11.1196551,9.511694902,0.142633541,0.466310586,0.28227173
308.9,8.530880421,11.11917582,9.51102472,0.142638063,0.466329967,0.282266047
308.91,8.530113352,11.11869655,9.510354607,0.142642559,0.466349266,0.28226032
308.92,8.529346363,11.1182173,9.509684564,0.142647028,0.466368484,0.282254549
308.93,8.528579453,11.11773806,9.509014591,0.142651471,0.46638762,0.282248734
308.94,8.527812622,11.11725884,9.508344686,0.142655887,0.466406674,0.282242876
308.95,8.52704587,11.11677963,9.507674852,0.142660277,0.466425646,0.282236974
308.96,8.526279198,11.11630044,9.507005086,0.142664641,0.466444537,0.282231029
308.97,8.525512605,11.11582126,9.506335391,0.142668979,0.466463347,0.28222504
308.98,8.524746092,11.11534209,9.505665764,0.14267329,0.466482075,0.282219008
308.99,8.523979658,11.11486294,9.504996207,0.142677575,0.466500723,0.282212932
309,8.523213303,11.1143838,9.50432672,0.142681834,0.466519289,0.282206813
309.01,8.522447027,11.11390468,9.503657302,0.142686067,0.466537774,0.282200651
309.02,8.521680831,11.11342558,9.502987953,0.142690274,0.466556178,0.282194446
309.03,8.520914714,11.11294648,9.502318674,0.142694454,0.466574501,0.282188197
309.04,8.520148677,11.11246741,9.501649464,0.142698609,0.466592743,0.282181906
309.05,8.519382719,11.11198834,9.500980324,0.142702737,0.466610905,0.282175571
309.06,8.51861684,11.1115093,9.500311253,0.14270684,0.466628986,0.282169194
309.07,8.51785104,11.11103026,9.499642251,0.142710916,0.466646987,0.282162774
309.08,8.51708532,11.11055125,9.498973319,0.142714967,0.466664907,0.282156311
309.09,8.516319679,11.11007224,9.498304456,0.142718991,0.466682747,0.282149805
309.1,8.515554118,11.10959326,9.497635663,0.14272299,0.466700507,0.282143256
309.11,8.514788635,11.10911428,9.496966939,0.142726963,0.466718186,0.282136665
309.12,8.514023232,11.10863533,9.496298285,0.142730909,0.466735786,0.282130031
309.13,8.513257909,11.10815639,9.4956297,0.142734831,0.466753305,0.282123355
309.14,8.512492664,11.10767746,9.494961184,0.142738726,0.466770745,0.282116636
309.15,8.511727499,11.10719855,9.494292738,0.142742595,0.466788105,0.282109875
309.16,8.510962414,11.10671966,9.493624361,0.142746439,0.466805385,0.282103072
309.17,8.510197407,11.10624078,9.492956053,0.142750257,0.466822585,0.282096226
309.18,8.50943248,11.10576191,9.492287815,0.142754049,0.466839706,0.282089338
309.19,8.508667632,11.10528306,9.491619646,0.142757816,0.466856748,0.282082408
309.2,8.507902864,11.10480423,9.490951547,0.142761557,0.46687371,0.282075436
309.21,8.507138175,11.10432542,9.490283517,0.142765273,0.466890593,0.282068421
309.22,8.506373565,11.10384661,9.489615556,0.142768963,0.466907397,0.282061365
309.23,8.505609034,11.10336783,9.488947664,0.142772627,0.466924121,0.282054267
309.24,8.504844583,11.10288906,9.488279842,0.142776266,0.466940767,0.282047127
309.25,8.504080211,11.10241031,9.48761209,0.142779879,0.466957334,0.282039945
309.26,8.503315918,11.10193157,9.486944407,0.142783467,0.466973822,0.282032721
309.27,8.502551705,11.10145285,9.486276793,0.142787029,0.466990231,0.282025456
309.28,8.50178757,11.10097415,9.485609248,0.142790566,0.467006561,0.282018149
309.29,8.501023516,11.10049546,9.484941773,0.142794078,0.467022813,0.282010801
309.3,8.50025954,11.10001679,9.484274367,0.142797564,0.467038987,0.28200341
309.31,8.499495644,11.09953813,9.48360703,0.142801025,0.467055082,0.281995979
309.32,8.498731827,11.09905949,9.482939763,0.142804461,0.467071098,0.281988506
309.33,8.497968089,11.09858087,9.482272565,0.142807871,0.467087037,0.281980992
309.34,8.49720443,11.09810226,9.481605436,0.142811256,0.467102897,0.281973436
309.35,8.496440851,11.09762367,9.480938377,0.142814616,0.46711868,0.28196584
309.36,8.495677351,11.0971451,9.480271387,0.142817951,0.467134384,0.281958202
309.37,8.49491393,11.09666654,9.479604466,0.14282126,0.467150011,0.281950523
309.38,8.494150589,11.096188,9.478937614,0.142824545,0.467165559,0.281942803
309.39,8.493387327,11.09570948,9.478270832,0.142827804,0.46718103,0.281935042
309.4,8.492624144,11.09523097,9.477604119,0.142831038,0.467196424,0.28192724
309.41,8.49186104,11.09475248,9.476937476,0.142834248,0.467211739,0.281919397
309.42,8.491098016,11.09427401,9.476270901,0.142837432,0.467226978,0.281911513
309.43,8.490335071,11.09379555,9.475604396,0.142840591,0.467242139,0.281903589
309.44,8.489572205,11.09331711,9.47493796,0.142843725,0.467257222,0.281895623
309.45,8.488809418,11.09283869,9.474271594,0.142846834,0.467272229,0.281887618
309.46,8.488046711,11.09236028,9.473605297,0.142849918,0.467287158,0.281879571
309.47,8.487284083,11.0918819,9.472939069,0.142852978,0.467302011,0.281871484
309.48,8.486521534,11.09140353,9.47227291,0.142856012,0.467316786,0.281863357
309.49,8.485759064,11.09092517,9.47160682,0.142859022,0.467331485,0.281855189
309.5,8.484996674,11.09044684,9.4709408,0.142862007,0.467346107,0.281846981
309.51,8.484234363,11.08996852,9.470274849,0.142864967,0.467360652,0.281838732
309.52,8.483472131,11.08949022,9.469608967,0.142867902,0.467375121,0.281830443
309.53,8.482709978,11.08901193,9.468943155,0.142870813,0.467389513,0.281822115
309.54,8.481947904,11.08853367,9.468277411,0.142873698,0.467403828,0.281813745
309.55,8.48118591,11.08805542,9.467611737,0.14287656,0.467418067,0.281805336
309.56,8.480423995,11.08757719,9.466946132,0.142879396,0.467432231,0.281796887
309.57,8.479662159,11.08709898,9.466280596,0.142882208,0.467446317,0.281788398
309.58,8.478900402,11.08662078,9.46561513,0.142884995,0.467460328,0.281779869
309.59,8.478138725,11.0861426,9.464949733,0.142887758,0.467474263,0.2817713
309.6,8.477377127,11.08566444,9.464284405,0.142890496,0.467488122,0.281762691
309.61,8.476615608,11.0851863,9.463619146,0.14289321,0.467501905,0.281754042
309.62,8.475854168,11.08470818,9.462953956,0.142895899,0.467515612,0.281745354
309.63,8.475092807,11.08423007,9.462288835,0.142898564,0.467529244,0.281736626
309.64,8.474331526,11.08375198,9.461623784,0.142901204,0.4675428,0.281727859
309.65,8.473570324,11.08327391,9.460958802,0.14290382,0.46755628,0.281719052
309.66,8.472809201,11.08279586,9.460293889,0.142906411,0.467569685,0.281710206
309.67,8.472048157,11.08231782,9.459629045,0.142908978,0.467583015,0.28170132
309.68,8.471287192,11.08183981,9.45896427,0.142911521,0.467596269,0.281692395
309.69,8.470526307,11.08136181,9.458299565,0.142914039,0.467609449,0.28168343
309.7,8.469765501,11.08088383,9.457634928,0.142916533,0.467622553,0.281674426
309.71,8.469004774,11.08040587,9.456970361,0.142919003,0.467635582,0.281665383
309.72,8.468244126,11.07992793,9.456305863,0.142921449,0.467648537,0.281656301
309.73,8.467483557,11.07945001,9.455641434,0.14292387,0.467661416,0.28164718
309.74,8.466723067,11.0789721,9.454977074,0.142926268,0.467674221,0.28163802
309.75,8.465962657,11.07849421,9.454312783,0.142928641,0.467686951,0.281628821
309.76,8.465202326,11.07801635,9.453648562,0.14293099,0.467699606,0.281619583
309.77,8.464442074,11.0775385,9.452984409,0.142933315,0.467712187,0.281610306
309.78,8.463681901,11.07706067,9.452320326,0.142935615,0.467724694,0.28160099
309.79,8.462921807,11.07658285,9.451656312,0.142937892,0.467737126,0.281591636
309.8,8.462161793,11.07610506,9.450992366,0.142940145,0.467749484,0.281582243
309.81,8.461401857,11.07562729,9.45032849,0.142942374,0.467761768,0.281572811
309.82,8.460642001,11.07514953,9.449664683,0.142944578,0.467773978,0.281563341
309.83,8.459882224,11.0746718,9.449000945,0.142946759,0.467786113,0.281553832
309.84,8.459122526,11.07419408,9.448337277,0.142948916,0.467798175,0.281544285
309.85,8.458362907,11.07371638,9.447673677,0.142951049,0.467810163,0.281534699
309.86,8.457603367,11.0732387,9.447010146,0.142953158,0.467822077,0.281525075
309.87,8.456843907,11.07276104,9.446346684,0.142955244,0.467833918,0.281515412
309.88,8.456084525,11.0722834,9.445683292,0.142957305,0.467845685,0.281505712
309.89,8.455325223,11.07180578,9.445019968,0.142959343,0.467857378,0.281495973
309.9,8.454566,11.07132818,9.444356714,0.142961357,0.467868998,0.281486196
309.91,8.453806856,11.0708506,9.443693528,0.142963347,0.467880545,0.28147638
309.92,8.453047791,11.07037303,9.443030412,0.142965313,0.467892018,0.281466527
309.93,8.452288805,11.06989549,9.442367365,0.142967256,0.467903418,0.281456636
309.94,8.451529898,11.06941796,9.441704386,0.142969175,0.467914745,0.281446707
309.95,8.450771071,11.06894046,9.441041477,0.142971071,0.467925999,0.28143674
309.96,8.450012322,11.06846297,9.440378637,0.142972943,0.46793718,0.281426735
309.97,8.449253653,11.06798551,9.439715865,0.142974791,0.467948288,0.281416693
309.98,8.448495063,11.06750806,9.439053163,0.142976616,0.467959324,0.281406612
309.99,8.447736552,11.06703064,9.43839053,0.142978417,0.467970287,0.281396494
310,8.446978119,11.06655323,9.437727965,0.142980195,0.467981177,0.281386339
310.01,8.446219766,11.06607584,9.43706547,0.142981949,0.467991994,0.281376146
310.02,8.445461493,11.06559848,9.436403044,0.14298368,0.468002739,0.281365915
310.03,8.444703298,11.06512113,9.435740686,0.142985387,0.468013412,0.281355647
310.04,8.443945182,11.06464381,9.435078398,0.142987071,0.468024012,0.281345341
310.05,8.443187145,11.0641665,9.434416178,0.142988732,0.468034541,0.281334999
310.06,8.442429188,11.06368921,9.433754028,0.142990369,0.468044997,0.281324618
310.07,8.441671309,11.06321195,9.433091946,0.142991983,0.468055381,0.281314201
310.08,8.44091351,11.0627347,9.432429934,0.142993574,0.468065693,0.281303746
310.09,8.440155789,11.06225747,9.43176799,0.142995141,0.468075933,0.281293255
310.1,8.439398148,11.06178027,9.431106115,0.142996685,0.468086101,0.281282726
310.11,8.438640586,11.06130308,9.43044431,0.142998206,0.468096198,0.28127216
310.12,8.437883103,11.06082592,9.429782573,0.142999703,0.468106223,0.281261557
310.13,8.437125699,11.06034877,9.429120905,0.143001178,0.468116176,0.281250918
310.14,8.436368373,11.05987165,9.428459306,0.143002629,0.468126058,0.281240241
310.15,8.435611127,11.05939455,9.427797776,0.143004057,0.468135868,0.281229528
310.16,8.43485396,11.05891746,9.427136314,0.143005463,0.468145607,0.281218778
310.17,8.434096872,11.0584404,9.426474922,0.143006845,0.468155275,0.281207991
310.18,8.433339863,11.05796336,9.425813599,0.143008204,0.468164872,0.281197167
310.19,8.432582933,11.05748634,9.425152344,0.14300954,0.468174397,0.281186307
310.2,8.431826082,11.05700934,9.424491158,0.143010852,0.468183852,0.28117541
310.21,8.431069311,11.05653236,9.423830042,0.143012142,0.468193235,0.281164477
310.22,8.430312618,11.0560554,9.423168994,0.143013409,0.468202548,0.281153508
310.23,8.429556004,11.05557846,9.422508015,0.143014654,0.46821179,0.281142502
310.24,8.428799469,11.05510155,9.421847104,0.143015875,0.468220961,0.281131459
310.25,8.428043013,11.05462465,9.421186263,0.143017073,0.468230062,0.281120381
310.26,8.427286636,11.05414778,9.42052549,0.143018249,0.468239092,0.281109266
310.27,8.426530339,11.05367092,9.419864787,0.143019401,0.468248051,0.281098114
310.28,8.42577412,11.05319409,9.419204152,0.143020531,0.468256941,0.281086927
310.29,8.42501798,11.05271728,9.418543586,0.143021638,0.468265759,0.281075704
310.3,8.424261919,11.05224049,9.417883089,0.143022723,0.468274508,0.281064444
310.31,8.423505937,11.05176372,9.41722266,0.143023784,0.468283187,0.281053149
310.32,8.422750034,11.05128697,9.416562301,0.143024823,0.468291795,0.281041818
310.33,8.42199421,11.05081025,9.41590201,0.143025839,0.468300334,0.281030451
310.34,8.421238465,11.05033354,9.415241788,0.143026833,0.468308802,0.281019048
310.35,8.420482799,11.04985686,9.414581634,0.143027804,0.468317201,0.281007609
310.36,8.419727212,11.0493802,9.41392155,0.143028752,0.46832553,0.280996134
310.37,8.418971704,11.04890355,9.413261534,0.143029678,0.468333789,0.280984624
310.38,8.418216275,11.04842694,9.412601587,0.143030581,0.468341978,0.280973078
310.39,8.417460925,11.04795034,9.411941709,0.143031462,0.468350098,0.280961497
310.4,8.416705654,11.04747376,9.4112819,0.14303232,0.468358149,0.28094988
310.41,8.415950462,11.04699721,9.410622159,0.143033156,0.46836613,0.280938227
310.42,8.415195349,11.04652068,9.409962487,0.143033969,0.468374042,0.280926539
310.43,8.414440314,11.04604417,9.409302884,0.14303476,0.468381885,0.280914816
310.44,8.413685359,11.04556768,9.40864335,0.143035528,0.468389659,0.280903058
310.45,8.412930482,11.04509121,9.407983884,0.143036275,0.468397363,0.280891264
310.46,8.412175685,11.04461477,9.407324487,0.143036998,0.468404999,0.280879435
310.47,8.411420966,11.04413834,9.406665159,0.1430377,0.468412565,0.280867571
310.48,8.410666327,11.04366194,9.406005899,0.143038379,0.468420063,0.280855671
310.49,8.409911766,11.04318557,9.405346708,0.143039035,0.468427492,0.280843737
310.5,8.409157284,11.04270921,9.404687586,0.14303967,0.468434852,0.280831767
310.51,8.408402881,11.04223288,9.404028533,0.143040282,0.468442144,0.280819763
310.52,8.407648557,11.04175656,9.403369548,0.143040872,0.468449367,0.280807724
310.53,8.406894312,11.04128027,9.402710632,0.14304144,0.468456522,0.28079565
310.54,8.406140146,11.04080401,9.402051784,0.143041986,0.468463608,0.280783541
310.55,8.405386058,11.04032776,9.401393006,0.14304251,0.468470627,0.280771397
310.56,8.40463205,11.03985154,9.400734296,0.143043011,0.468477576,0.280759218
310.57,8.40387812,11.03937534,9.400075654,0.143043491,0.468484458,0.280747005
310.58,8.403124269,11.03889916,9.399417081,0.143043948,0.468491272,0.280734757
310.59,8.402370498,11.038423,9.398758577,0.143044383,0.468498018,0.280722475
310.6,8.401616805,11.03794687,9.398100141,0.143044797,0.468504695,0.280710158
310.61,8.400863191,11.03747076,9.397441774,0.143045188,0.468511305,0.280697807
310.62,8.400109655,11.03699467,9.396783476,0.143045557,0.468517847,0.280685421
310.63,8.399356199,11.03651861,9.396125246,0.143045905,0.468524322,0.280673001
310.64,8.398602821,11.03604257,9.395467085,0.14304623,0.468530729,0.280660546
310.65,8.397849523,11.03556655,9.394808993,0.143046534,0.468537068,0.280648058
310.66,8.397096303,11.03509055,9.394150969,0.143046815,0.46854334,0.280635535
310.67,8.396343162,11.03461458,9.393493013,0.143047075,0.468549544,0.280622978
310.68,8.3955901,11.03413863,9.392835127,0.143047313,0.468555682,0.280610386
310.69,8.394837116,11.0336627,9.392177308,0.14304753,0.468561752,0.280597761
310.7,8.394084212,11.0331868,9.391519559,0.143047724,0.468567754,0.280585102
310.71,8.393331386,11.03271091,9.390861878,0.143047897,0.46857369,0.280572408
310.72,8.392578639,11.03223505,9.390204265,0.143048048,0.468579559,0.280559681
310.73,8.391825971,11.03175922,9.389546721,0.143048177,0.468585361,0.28054692
310.74,8.391073382,11.03128341,9.388889245,0.143048285,0.468591095,0.280534125
310.75,8.390320872,11.03080762,9.388231838,0.143048371,0.468596764,0.280521296
310.76,8.38956844,11.03033185,9.3875745,0.143048435,0.468602365,0.280508434
310.77,8.388816087,11.02985611,9.38691723,0.143048478,0.4686079,0.280495537
310.78,8.388063813,11.02938039,9.386260029,0.143048499,0.468613368,0.280482607
310.79,8.387311618,11.02890469,9.385602896,0.143048499,0.46861877,0.280469644
310.8,8.386559502,11.02842902,9.384945831,0.143048477,0.468624105,0.280456647
310.81,8.385807464,11.02795337,9.384288835,0.143048433,0.468629374,0.280443617
310.82,8.385055505,11.02747775,9.383631908,0.143048368,0.468634577,0.280430553
310.83,8.384303625,11.02700215,9.382975049,0.143048282,0.468639714,0.280417455
310.84,8.383551824,11.02652657,9.382318258,0.143048174,0.468644784,0.280404325
310.85,8.382800101,11.02605101,9.381661536,0.143048045,0.468649788,0.280391161
310.86,8.382048457,11.02557548,9.381004883,0.143047894,0.468654727,0.280377964
310.87,8.381296892,11.02509997,9.380348298,0.143047722,0.468659599,0.280364733
310.88,8.380545406,11.02462449,9.379691781,0.143047529,0.468664406,0.28035147
310.89,8.379793998,11.02414903,9.379035333,0.143047314,0.468669147,0.280338173
310.9,8.379042669,11.0236736,9.378378953,0.143047078,0.468673823,0.280324843
310.91,8.378291419,11.02319818,9.377722641,0.143046821,0.468678432,0.28031148
310.92,8.377540248,11.0227228,9.377066398,0.143046542,0.468682977,0.280298085
310.93,8.376789155,11.02224743,9.376410224,0.143046243,0.468687456,0.280284656
310.94,8.376038141,11.02177209,9.375754117,0.143045922,0.468691869,0.280271195
310.95,8.375287206,11.02129678,9.37509808,0.14304558,0.468696217,0.2802577
310.96,8.37453635,11.02082148,9.37444211,0.143045216,0.4687005,0.280244173
310.97,8.373785572,11.02034622,9.373786209,0.143044832,0.468704718,0.280230614
310.98,8.373034873,11.01987097,9.373130376,0.143044426,0.468708871,0.280217021
310.99,8.372284252,11.01939575,9.372474612,0.143044,0.468712958,0.280203396
311,8.371533711,11.01892056,9.371818916,0.143043552,0.468716981,0.280189738
311.01,8.370783248,11.01844539,9.371163288,0.143043083,0.468720939,0.280176048
311.02,8.370032863,11.01797024,9.370507729,0.143042593,0.468724832,0.280162325
311.03,8.369282558,11.01749512,9.369852238,0.143042083,0.46872866,0.28014857
311.04,8.368532331,11.01702002,9.369196815,0.143041551,0.468732424,0.280134783
311.05,8.367782182,11.01654495,9.368541461,0.143040998,0.468736123,0.280120963
311.06,8.367032113,11.0160699,9.367886175,0.143040425,0.468739758,0.28010711
311.07,8.366282122,11.01559488,9.367230957,0.14303983,0.468743328,0.280093226
311.08,8.365532209,11.01511988,9.366575808,0.143039215,0.468746834,0.280079309
311.09,8.364782376,11.0146449,9.365920727,0.143038579,0.468750276,0.28006536
311.1,8.364032621,11.01416995,9.365265714,0.143037922,0.468753653,0.280051379
311.11,8.363282944,11.01369503,9.364610769,0.143037244,0.468756967,0.280037366
311.12,8.362533347,11.01322013,9.363955893,0.143036545,0.468760216,0.280023321
311.13,8.361783827,11.01274525,9.363301085,0.143035826,0.468763401,0.280009244
311.14,8.361034387,11.0122704,9.362646345,0.143035085,0.468766523,0.279995135
311.15,8.360285025,11.01179557,9.361991673,0.143034324,0.46876958,0.279980995
311.16,8.359535742,11.01132077,9.36133707,0.143033543,0.468772574,0.279966822
311.17,8.358786537,11.010846,9.360682535,0.143032741,0.468775504,0.279952618
311.18,8.358037411,11.01037125,9.360028068,0.143031918,0.46877837,0.279938381
311.19,8.357288364,11.00989652,9.359373669,0.143031074,0.468781173,0.279924113
311.2,8.356539395,11.00942182,9.358719339,0.14303021,0.468783912,0.279909814
311.21,8.355790505,11.00894714,9.358065077,0.143029325,0.468786588,0.279895483
311.22,8.355041693,11.00847249,9.357410882,0.14302842,0.468789201,0.27988112
311.23,8.35429296,11.00799787,9.356756757,0.143027494,0.46879175,0.279866726
311.24,8.353544305,11.00752327,9.356102699,0.143026548,0.468794237,0.2798523
311.25,8.352795729,11.00704869,9.355448709,0.143025581,0.46879666,0.279837843
311.26,8.352047232,11.00657414,9.354794788,0.143024594,0.46879902,0.279823355
311.27,8.351298813,11.00609962,9.354140935,0.143023586,0.468801317,0.279808835
311.28,8.350550473,11.00562512,9.35348715,0.143022558,0.468803551,0.279794284
311.29,8.349802211,11.00515065,9.352833433,0.143021509,0.468805722,0.279779701
311.3,8.349054028,11.0046762,9.352179784,0.14302044,0.46880783,0.279765088
311.31,8.348305924,11.00420178,9.351526203,0.143019351,0.468809876,0.279750443
311.32,8.347557898,11.00372738,9.350872691,0.143018241,0.468811859,0.279735767
311.33,8.34680995,11.00325301,9.350219246,0.143017111,0.46881378,0.279721061
311.34,8.346062081,11.00277866,9.34956587,0.143015961,0.468815638,0.279706323
311.35,8.345314291,11.00230434,9.348912561,0.143014791,0.468817434,0.279691554
311.36,8.344566579,11.00183005,9.348259321,0.1430136,0.468819167,0.279676754
311.37,8.343818945,11.00135578,9.347606149,0.143012389,0.468820838,0.279661924
311.38,8.34307139,11.00088154,9.346953045,0.143011158,0.468822447,0.279647062
311.39,8.342323914,11.00040732,9.346300009,0.143009906,0.468823994,0.27963217
311.4,8.341576516,10.99993313,9.345647041,0.143008635,0.468825478,0.279617247
311.41,8.340829196,10.99945896,9.344994141,0.143007343,0.468826901,0.279602293
311.42,8.340081955,10.99898482,9.344341309,0.143006032,0.468828262,0.279587309
311.43,8.339334793,10.99851071,9.343688546,0.1430047,0.468829561,0.279572294
311.44,8.338587709,10.99803662,9.34303585,0.143003348,0.468830798,0.279557249
311.45,8.337840703,10.99756256,9.342383222,0.143001976,0.468831973,0.279542173
311.46,8.337093776,10.99708853,9.341730662,0.143000584,0.468833087,0.279527066
311.47,8.336346927,10.99661452,9.341078171,0.142999172,0.468834139,0.279511929
311.48,8.335600157,10.99614054,9.340425747,0.14299774,0.46883513,0.279496762
311.49,8.334853465,10.99566658,9.339773391,0.142996288,0.468836059,0.279481564
311.5,8.334106852,10.99519265,9.339121103,0.142994817,0.468836927,0.279466337
311.51,8.333360317,10.99471875,9.338468883,0.142993325,0.468837734,0.279451078
311.52,8.332613861,10.99424487,9.337816732,0.142991813,0.468838479,0.27943579
311.53,8.331867483,10.99377102,9.337164648,0.142990282,0.468839163,0.279420472
311.54,8.331121183,10.99329719,9.336512632,0.142988731,0.468839786,0.279405123
311.55,8.330374962,10.9928234,9.335860684,0.14298716,0.468840348,0.279389744
311.56,8.329628819,10.99234962,9.335208803,0.142985569,0.46884085,0.279374336
311.57,8.328882755,10.99187588,9.334556991,0.142983958,0.46884129,0.279358897
311.58,8.328136769,10.99140216,9.333905247,0.142982328,0.468841669,0.279343428
311.59,8.327390861,10.99092847,9.333253571,0.142980677,0.468841988,0.27932793
311.6,8.326645032,10.9904548,9.332601962,0.142979008,0.468842246,0.279312401
311.61,8.325899281,10.98998116,9.331950422,0.142977318,0.468842443,0.279296843
311.62,8.325153609,10.98950755,9.331298949,0.142975609,0.46884258,0.279281255
311.63,8.324408014,10.98903397,9.330647544,0.14297388,0.468842657,0.279265637
311.64,8.323662499,10.98856041,9.329996207,0.142972132,0.468842673,0.27924999
311.65,8.322917061,10.98808688,9.329344938,0.142970363,0.468842629,0.279234313
311.66,8.322171702,10.98761337,9.328693737,0.142968576,0.468842524,0.279218607
311.67,8.321426422,10.9871399,9.328042603,0.142966769,0.468842359,0.27920287
311.68,8.32068122,10.98666644,9.327391538,0.142964942,0.468842134,0.279187105
311.69,8.319936096,10.98619302,9.32674054,0.142963096,0.468841849,0.27917131
311.7,8.31919105,10.98571962,9.32608961,0.14296123,0.468841504,0.279155485
311.71,8.318446083,10.98524625,9.325438748,0.142959345,0.468841099,0.279139631
311.72,8.317701194,10.98477291,9.324787954,0.14295744,0.468840635,0.279123748
311.73,8.316956383,10.9842996,9.324137227,0.142955516,0.46884011,0.279107836
311.74,8.316211651,10.98382631,9.323486568,0.142953572,0.468839526,0.279091894
311.75,8.315466997,10.98335305,9.322835977,0.14295161,0.468838882,0.279075923
311.76,8.314722421,10.98287981,9.322185454,0.142949627,0.468838179,0.279059923
311.77,8.313977923,10.98240661,9.321534999,0.142947626,0.468837416,0.279043894
311.78,8.313233504,10.98193343,9.320884611,0.142945605,0.468836593,0.279027836
311.79,8.312489163,10.98146027,9.320234291,0.142943565,0.468835712,0.279011748
311.8,8.311744901,10.98098715,9.319584039,0.142941505,0.46883477,0.278995632
311.81,8.311000716,10.98051405,9.318933854,0.142939427,0.46883377,0.278979487
311.82,8.31025661,10.98004098,9.318283738,0.142937329,0.468832711,0.278963313
311.83,8.309512583,10.97956794,9.317633689,0.142935211,0.468831592,0.27894711
311.84,8.308768633,10.97909493,9.316983707,0.142933075,0.468830414,0.278930878
311.85,8.308024762,10.97862194,9.316333793,0.14293092,0.468829178,0.278914617
311.86,8.307280969,10.97814898,9.315683947,0.142928745,0.468827882,0.278898328
311.87,8.306537254,10.97767605,9.315034169,0.142926551,0.468826528,0.27888201
311.88,8.305793617,10.97720314,9.314384459,0.142924338,0.468825114,0.278865663
311.89,8.305050059,10.97673027,9.313734816,0.142922106,0.468823643,0.278849288
311.9,8.304306579,10.97625742,9.31308524,0.142919855,0.468822112,0.278832884
311.91,8.303563177,10.9757846,9.312435733,0.142917585,0.468820523,0.278816452
311.92,8.302819853,10.9753118,9.311786293,0.142915296,0.468818875,0.278799991
311.93,8.302076607,10.97483904,9.31113692,0.142912988,0.468817169,0.278783502
311.94,8.30133344,10.9743663,9.310487615,0.142910661,0.468815405,0.278766985
311.95,8.300590351,10.97389359,9.309838378,0.142908315,0.468813582,0.278750439
311.96,8.29984734,10.97342091,9.309189209,0.14290595,0.468811701,0.278733864
311.97,8.299104407,10.97294826,9.308540107,0.142903567,0.468809762,0.278717262
311.98,8.298361553,10.97247563,9.307891072,0.142901164,0.468807765,0.278700631
311.99,8.297618776,10.97200303,9.307242105,0.142898742,0.46880571,0.278683972
312,8.296876078,10.97153047,9.306593206,0.142896302,0.468803596,0.278667285
312.01,8.296133458,10.97105792,9.305944374,0.142893843,0.468801425,0.27865057
312.02,8.295390916,10.97058541,9.30529561,0.142891365,0.468799196,0.278633827
312.03,8.294648452,10.97011293,9.304646914,0.142888868,0.468796909,0.278617056
312.04,8.293906066,10.96964047,9.303998284,0.142886352,0.468794565,0.278600256
312.05,8.293163759,10.96916804,9.303349723,0.142883818,0.468792163,0.278583429
312.06,8.292421529,10.96869564,9.302701229,0.142881265,0.468789703,0.278566574
312.07,8.291679378,10.96822327,9.302052802,0.142878693,0.468787186,0.278549691
312.08,8.290937305,10.96775093,9.301404443,0.142876103,0.468784611,0.278532781
312.09,8.29019531,10.96727861,9.300756152,0.142873494,0.468781979,0.278515842
312.1,8.289453393,10.96680633,9.300107928,0.142870866,0.46877929,0.278498876
312.11,8.288711554,10.96633407,9.299459771,0.14286822,0.468776543,0.278481882
312.12,8.287969793,10.96586184,9.298811682,0.142865555,0.468773739,0.278464861
312.13,8.28722811,10.96538964,9.29816366,0.142862871,0.468770878,0.278447812
312.14,8.286486505,10.96491747,9.297515706,0.142860169,0.46876796,0.278430735
312.15,8.285744979,10.96444532,9.296867819,0.142857448,0.468764985,0.278413631
312.16,8.28500353,10.96397321,9.29622,0.142854709,0.468761953,0.278396499
312.17,8.28426216,10.96350112,9.295572248,0.142851952,0.468758864,0.27837934
312.18,8.283520867,10.96302907,9.294924564,0.142849176,0.468755719,0.278362154
312.19,8.282779653,10.96255704,9.294276947,0.142846381,0.468752517,0.27834494
312.2,8.282038517,10.96208504,9.293629397,0.142843568,0.468749258,0.278327699
312.21,8.281297458,10.96161307,9.292981915,0.142840737,0.468745942,0.278310431
312.22,8.280556478,10.96114113,9.2923345,0.142837887,0.46874257,0.278293135
312.23,8.279815576,10.96066921,9.291687152,0.142835019,0.468739141,0.278275812
312.24,8.279074752,10.96019733,9.291039872,0.142832133,0.468735656,0.278258462
312.25,8.278334005,10.95972547,9.290392659,0.142829228,0.468732115,0.278241085
312.26,8.277593337,10.95925365,9.289745514,0.142826305,0.468728517,0.278223681
312.27,8.276852747,10.95878185,9.289098435,0.142823364,0.468724863,0.27820625
312.28,8.276112235,10.95831008,9.288451425,0.142820404,0.468721153,0.278188792
