time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H2_G_opt,H2_G_min,H2_G_max,Glycemic_level
309.32,,,7.737273781,8.725486584,,8.240482162,9.111111642,
309.33,,,7.73653676,8.724918514,,8.239829786,9.110666674,
309.34,,,7.735799982,8.724350534,,8.239177581,9.110221757,
309.35,,,7.735063447,8.723782644,,8.238525545,9.109776889,
309.36,,,7.734327153,8.723214845,,8.237873679,9.109332072,
309.37,,,7.733591102,8.722647135,,8.237221984,9.108887304,
309.38,,,7.732855292,8.722079514,,8.236570458,9.108442587,
309.39,,,7.732119724,8.721511984,,8.235919101,9.10799792,
309.4,,,7.731384397,8.720944543,,8.235267915,9.107553302,
309.41,,,7.730649312,8.720377192,,8.234616897,9.107108735,
309.42,,,7.729914469,8.719809931,,8.23396605,9.106664218,
309.43,,,7.729179866,8.719242759,,8.233315371,9.10621975,
309.44,,,7.728445504,8.718675677,,8.232664862,9.105775333,
309.45,,,7.727711383,8.718108685,,8.232014522,9.105330965,
309.46,,,7.726977503,8.717541782,,8.231364351,9.104886647,
309.47,,,7.726243864,8.716974968,,8.230714349,9.104442379,
309.48,,,7.725510464,8.716408244,,8.230064516,9.103998161,
309.49,,,7.724777306,8.71584161,,8.229414852,9.103553993,
309.5,,,7.724044387,8.715275064,,8.228765357,9.103109874,
