time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H1_I_opt,H1_I_min,H1_I_max,H2_G_opt,H2_G_min,H2_G_max,H2_I_opt,H2_I_min,H2_I_max,Glycemic_level
1.74,,5.45080493,5.45080493,5.468837285,0.501322477,0.495630303,0.619180284,5.45028141,5.449863781,5.46012728,0.521208917,0.522995259,0.608100147,
1.75,,5.450511141,5.450511141,5.468639503,0.504094807,0.49835401,0.622560625,5.449987064,5.449562931,5.459884442,0.524085854,0.525872781,0.61141962,
1.76,,5.450217211,5.450217211,5.468441487,0.506865727,0.501076118,0.625938684,5.449692608,5.44926192,5.459641433,0.526961259,0.528748655,0.614736856,
1.77,,5.449923139,5.449923139,5.468243236,0.509635238,0.503796625,0.62931446,5.449398042,5.44896075,5.459398253,0.529835131,0.53162288,0.618051855,
1.78,,5.449628926,5.449628926,5.468044752,0.512403339,0.50651553,0.632687952,5.449103365,5.44865942,5.459154901,0.532707469,0.534495457,0.621364615,
1.79,,5.449334571,5.449334571,5.467846034,0.515170027,0.509232834,0.636059158,5.448808578,5.448357929,5.458911377,0.535578273,0.537366383,0.624675137,
1.8,,5.449040075,5.449040075,5.467647082,0.517935303,0.511948535,0.639428078,5.448513681,5.448056279,5.458667682,0.53844754,0.540235659,0.627983419,
1.81,,5.448745437,5.448745437,5.467447896,0.520699166,0.514662632,0.642794711,5.448218673,5.447754469,5.458423816,0.541315271,0.543103283,0.631289459,
1.82,,5.448450658,5.448450658,5.467248477,0.523461614,0.517375125,0.646159056,5.447923554,5.447452499,5.458179778,0.544181465,0.545969254,0.634593259,
1.83,,5.448155738,5.448155738,5.467048823,0.526222647,0.520086013,0.649521111,5.447628326,5.447150369,5.457935569,0.547046119,0.548833572,0.637894816,
1.84,,5.447860677,5.447860677,5.466848936,0.528982265,0.522795296,0.652880876,5.447332987,5.44684808,5.457691189,0.549909234,0.551696236,0.641194131,
1.85,,5.447565474,5.447565474,5.466648815,0.531740465,0.525502973,0.65623835,5.447037538,5.446545631,5.457446637,0.552770809,0.554557245,0.644491201,
1.86,,5.447270129,5.447270129,5.466448461,0.534497247,0.528209042,0.659593532,5.446741978,5.446243022,5.457201914,0.555630843,0.557416599,0.647786028,
1.87,,5.446974644,5.446974644,5.466247873,0.537252611,0.530913505,0.662946421,5.446446308,5.445940253,5.45695702,0.558489335,0.560274296,0.65107861,
1.88,,5.446679017,5.446679017,5.466047052,0.540006556,0.533616359,0.666297016,5.446150528,5.445637326,5.456711956,0.561346284,0.563130337,0.654368946,
1.89,,5.446383248,5.446383248,5.465845997,0.542759081,0.536317604,0.669645317,5.445854638,5.445334238,5.45646672,0.56420169,0.56598472,0.657657036,
1.9,,5.446087339,5.446087339,5.465644708,0.545510184,0.539017241,0.672991323,5.445558637,5.445030992,5.456221313,0.567055551,0.568837444,0.66094288,
1.91,,5.445791288,5.445791288,5.465443187,0.548259867,0.541715267,0.676335032,5.445262527,5.444727586,5.455975735,0.569907866,0.57168851,0.664226477,
1.92,,5.445495096,5.445495096,5.465241432,0.551008126,0.544411683,0.679676445,5.444966306,5.444424021,5.455729987,0.572758636,0.574537916,0.667507826,
1.93,,5.445198763,5.445198763,5.465039443,0.553754963,0.547106488,0.68301556,5.444669975,5.444120296,5.455484067,0.57560786,0.577385662,0.670786926,
1.94,,5.444902289,5.444902289,5.464837222,0.556500376,0.549799682,0.686352377,5.444373534,5.443816413,5.455237977,0.578455536,0.580231747,0.674063778,
1.95,,5.444605673,5.444605673,5.464634767,0.559244365,0.552491264,0.689686895,5.444076982,5.443512371,5.454991716,0.581301663,0.583076171,0.677338381,
1.96,,5.444308917,5.444308917,5.46443208,0.561986928,0.555181234,0.693019113,5.443780321,5.443208169,5.454745285,0.584146242,0.585918933,0.680610735,
1.97,,5.444012019,5.444012019,5.464229159,0.564728066,0.557869591,0.69634903,5.44348355,5.442903809,5.454498684,0.586989272,0.588760033,0.683880838,
1.98,,5.44371498,5.44371498,5.464026006,0.567467777,0.560556334,0.699676647,5.443186668,5.44259929,5.454251911,0.589830751,0.591599469,0.687148691,
1.99,,5.443417801,5.443417801,5.46382262,0.57020606,0.563241464,0.703001962,5.442889677,5.442294612,5.454004969,0.592670679,0.594437242,0.690414293,
2,,5.44312048,5.44312048,5.463619001,0.572942917,0.565924979,0.706324975,5.442592576,5.441989776,5.453757856,0.595509056,0.597273351,0.693677644,
2.01,,5.442823018,5.442823018,5.46341515,0.575678344,0.56860688,0.709645685,5.442295365,5.441684781,5.453510573,0.598345881,0.600107795,0.696938744,
2.02,,5.442525416,5.442525416,5.463211066,0.578412343,0.571287166,0.712964092,5.441998044,5.441379628,5.45326312,0.601181153,0.602940574,0.700197591,
2.03,,5.442227673,5.442227673,5.463006749,0.581144911,0.573965836,0.716280195,5.441700614,5.441074317,5.453015497,0.604014871,0.605771688,0.703454187,
2.04,,5.441929788,5.441929788,5.4628022,0.58387605,0.576642891,0.719593993,5.441403073,5.440768847,5.452767704,0.606847036,0.608601135,0.70670853,
2.05,,5.441631764,5.441631764,5.462597419,0.586605758,0.579318329,0.722905487,5.441105423,5.440463219,5.452519741,0.609677646,0.611428916,0.70996062,
2.06,,5.441333598,5.441333598,5.462392406,0.589334034,0.581992151,0.726214675,5.440807664,5.440157433,5.452271608,0.6125067,0.61425503,0.713210457,
2.07,,5.441035292,5.441035292,5.462187161,0.592060878,0.584664355,0.729521557,5.440509794,5.439851488,5.452023306,0.615334199,0.617079477,0.716458041,
2.08,,5.440736845,5.440736845,5.461981683,0.59478629,0.587334943,0.732826132,5.440211816,5.439545386,5.451774834,0.618160141,0.619902255,0.719703372,
2.09,,5.440438258,5.440438258,5.461775974,0.597510268,0.590003913,0.736128401,5.439913727,5.439239127,5.451526192,0.620984527,0.622723366,0.722946448,
2.1,,5.44013953,5.44013953,5.461570033,0.600232813,0.592671264,0.739428362,5.439615529,5.438932709,5.451277381,0.623807355,0.625542808,0.726187271,
2.11,,5.439840661,5.439840661,5.46136386,0.602953923,0.595336998,0.742726016,5.439317222,5.438626134,5.451028401,0.626628625,0.628360581,0.729425839,
2.12,,5.439541653,5.439541653,5.461157455,0.605673599,0.598001113,0.746021361,5.439018805,5.438319401,5.450779252,0.629448336,0.631176685,0.732662153,
2.13,,5.439242503,5.439242503,5.46095082,0.608391839,0.600663609,0.749314398,5.438720279,5.438012511,5.450529933,0.632266489,0.633991118,0.735896213,
2.14,,5.438943214,5.438943214,5.460743952,0.611108644,0.603324486,0.752605126,5.438421644,5.437705464,5.450280445,0.635083082,0.636803882,0.739128018,
2.15,,5.438643784,5.438643784,5.460536854,0.613824012,0.605983744,0.755893544,5.438122899,5.43739826,5.450030789,0.637898114,0.639614975,0.742357568,
2.16,,5.438344215,5.438344215,5.460329524,0.616537944,0.608641382,0.759179653,5.437824046,5.437090898,5.449780963,0.640711586,0.642424397,0.745584863,
2.17,,5.438044505,5.438044505,5.460121963,0.619250438,0.6112974,0.762463452,5.437525083,5.436783379,5.449530969,0.643523498,0.645232148,0.748809903,
2.18,,5.437744654,5.437744654,5.459914171,0.621961495,0.613951798,0.76574494,5.437226011,5.436475704,5.449280806,0.646333847,0.648038228,0.752032688,
2.19,,5.437444664,5.437444664,5.459706148,0.624671113,0.616604575,0.769024118,5.43692683,5.436167872,5.449030474,0.649142635,0.650842636,0.755253217,
2.2,,5.437144534,5.437144534,5.459497895,0.627379292,0.619255732,0.772300984,5.43662754,5.435859883,5.448779974,0.65194986,0.653645372,0.758471491,
2.21,,5.436844264,5.436844264,5.459289411,0.630086033,0.621905268,0.775575539,5.436328142,5.435551737,5.448529306,0.654755522,0.656446435,0.76168751,
2.22,,5.436543855,5.436543855,5.459080696,0.632791334,0.624553183,0.778847783,5.436028634,5.435243435,5.448278469,0.657559621,0.659245825,0.764901273,
2.23,,5.436243305,5.436243305,5.458871752,0.635495195,0.627199476,0.782117714,5.435729018,5.434934977,5.448027464,0.660362156,0.662043543,0.768112781,
2.24,,5.435942616,5.435942616,5.458662576,0.638197615,0.629844148,0.785385334,5.435429293,5.434626363,5.447776291,0.663163127,0.664839587,0.771322033,
2.25,,5.435641787,5.435641787,5.458453171,0.640898594,0.632487198,0.788650641,5.435129459,5.434317592,5.447524951,0.665962533,0.667633958,0.774529029,
2.26,,5.435340819,5.435340819,5.458243536,0.643598132,0.635128627,0.791913635,5.434829517,5.434008666,5.447273442,0.668760374,0.670426655,0.77773377,
2.27,,5.435039711,5.435039711,5.45803367,0.646296229,0.637768433,0.795174316,5.434529466,5.433699583,5.447021766,0.67155665,0.673217678,0.780936255,
2.28,,5.434738464,5.434738464,5.457823575,0.648992883,0.640406617,0.798432685,5.434229307,5.433390345,5.446769922,0.67435136,0.676007026,0.784136484,
2.29,,5.434437077,5.434437077,5.457613251,0.651688095,0.643043179,0.80168874,5.433929039,5.433080952,5.446517911,0.677144504,0.6787947,0.787334458,
2.3,,5.434135551,5.434135551,5.457402697,0.654381863,0.645678118,0.804942481,5.433628663,5.432771402,5.446265732,0.679936081,0.681580699,0.790530176,
2.31,,5.433833886,5.433833886,5.457191913,0.657074189,0.648311434,0.808193908,5.433328178,5.432461698,5.446013386,0.682726091,0.684365024,0.793723639,
2.32,,5.433532082,5.433532082,5.4569809,0.65976507,0.650943128,0.811443022,5.433027586,5.432151838,5.445760872,0.685514534,0.687147673,0.796914846,
2.33,,5.433230138,5.433230138,5.456769658,0.662454508,0.653573198,0.814689822,5.432726885,5.431841823,5.445508192,0.688301409,0.689928646,0.800103798,
2.34,,5.432928056,5.432928056,5.456558187,0.665142501,0.656201646,0.817934307,5.432426076,5.431531652,5.445255345,0.691086716,0.692707944,0.803290494,
2.35,,5.432625834,5.432625834,5.456346487,0.66782905,0.65882847,0.821176478,5.432125159,5.431221327,5.445002331,0.693870454,0.695485567,0.806474935,
2.36,,5.432323474,5.432323474,5.456134559,0.670514153,0.661453671,0.824416334,5.431824134,5.430910848,5.44474915,0.696652624,0.698261513,0.809657121,
2.37,,5.432020975,5.432020975,5.455922402,0.67319781,0.664077249,0.827653875,5.431523002,5.430600213,5.444495803,0.699433224,0.701035783,0.812837051,
2.38,,5.431718338,5.431718338,5.455710016,0.675880022,0.666699203,0.830889102,5.431221761,5.430289424,5.444242289,0.702212255,0.703808377,0.816014726,
2.39,,5.431415561,5.431415561,5.455497402,0.678560787,0.669319533,0.834122013,5.430920413,5.429978481,5.443988609,0.704989716,0.706579294,0.819190147,
2.4,,5.431112647,5.431112647,5.45528456,0.681240106,0.671938239,0.83735261,5.430618957,5.429667383,5.443734763,0.707765608,0.709348534,0.822363312,
2.41,,5.430809593,5.430809593,5.45507149,0.683917978,0.674555322,0.840580891,5.430317393,5.429356131,5.44348075,0.710539928,0.712116098,0.825534223,
2.42,,5.430506402,5.430506402,5.454858191,0.686594403,0.677170781,0.843806857,5.430015722,5.429044725,5.443226572,0.713312678,0.714881985,0.828702879,
2.43,,5.430203071,5.430203071,5.454644665,0.68926938,0.679784616,0.847030508,5.429713944,5.428733165,5.442972227,0.716083857,0.717646194,0.831869281,
2.44,,5.429899603,5.429899603,5.454430912,0.691942909,0.682396827,0.850251843,5.429412058,5.428421452,5.442717717,0.718853465,0.720408727,0.835033428,
2.45,,5.429595997,5.429595997,5.454216931,0.69461499,0.685007413,0.853470862,5.429110064,5.428109584,5.442463042,0.7216215,0.723169582,0.838195321,
2.46,,5.429292252,5.429292252,5.454002722,0.697285623,0.687616376,0.856687566,5.428807964,5.427797564,5.4422082,0.724387964,0.725928759,0.84135496,
2.47,,5.42898837,5.42898837,5.453788286,0.699954806,0.690223714,0.859901955,5.428505756,5.427485389,5.441953194,0.727152856,0.728686258,0.844512345,
2.48,,5.428684349,5.428684349,5.453573624,0.702622541,0.692829428,0.863114027,5.428203441,5.427173062,5.441698022,0.729916175,0.73144208,0.847667476,
2.49,,5.428380191,5.428380191,5.453358734,0.705288826,0.695433517,0.866323784,5.427901019,5.426860581,5.441442685,0.732677922,0.734196224,0.850820354,
2.5,,5.428075895,5.428075895,5.453143617,0.707953661,0.698035983,0.869531224,5.42759849,5.426547948,5.441187183,0.735438095,0.73694869,0.853970979,
2.51,,5.427771462,5.427771462,5.452928274,0.710617047,0.700636823,0.872736349,5.427295854,5.426235162,5.440931516,0.738196695,0.739699478,0.85711935,
2.52,,5.42746689,5.42746689,5.452712704,0.713278982,0.70323604,0.875939158,5.426993112,5.425922222,5.440675685,0.740953721,0.742448587,0.860265468,
2.53,,5.427162182,5.427162182,5.452496908,0.715939467,0.705833632,0.879139651,5.426690262,5.425609131,5.440419688,0.743709174,0.745196019,0.863409334,
2.54,,5.426857335,5.426857335,5.452280886,0.7185985,0.708429599,0.882337829,5.426387306,5.425295887,5.440163528,0.746463052,0.747941771,0.866550947,
2.55,,5.426552352,5.426552352,5.452064638,0.721256083,0.711023942,0.88553369,5.426084244,5.42498249,5.439907203,0.749215356,0.750685846,0.869690308,
2.56,,5.426247231,5.426247231,5.451848164,0.723912214,0.71361666,0.888727235,5.425781075,5.424668941,5.439650713,0.751966086,0.753428241,0.872827416,
2.57,,5.425941973,5.425941973,5.451631464,0.726566894,0.716207754,0.891918464,5.425477799,5.424355241,5.43939406,0.754715241,0.756168958,0.875962273,
2.58,,5.425636578,5.425636578,5.451414538,0.729220122,0.718797224,0.895107378,5.425174417,5.424041388,5.439137243,0.75746282,0.758907997,0.879094878,
2.59,,5.425331046,5.425331046,5.451197387,0.731871898,0.721385068,0.898293975,5.424870929,5.423727384,5.438880261,0.760208825,0.761645356,0.882225231,
2.6,,5.425025378,5.425025378,5.450980011,0.734522221,0.723971289,0.901478257,5.424567334,5.423413228,5.438623116,0.762953253,0.764381037,0.885353333,
2.61,,5.424719572,5.424719572,5.45076241,0.737171091,0.726555884,0.904660222,5.424263634,5.42309892,5.438365808,0.765696106,0.767115039,0.888479185,
2.62,,5.42441363,5.42441363,5.450544583,0.739818509,0.729138856,0.907839872,5.423959827,5.422784461,5.438108336,0.768437383,0.769847361,0.891602785,
2.63,,5.424107551,5.424107551,5.450326532,0.742464473,0.731720202,0.911017206,5.423655915,5.422469851,5.4378507,0.771177084,0.772578005,0.894724135,
2.64,,5.423801335,5.423801335,5.450108256,0.745108985,0.734299925,0.914192224,5.423351896,5.42215509,5.437592902,0.773915209,0.77530697,0.897843235,
2.65,,5.423494983,5.423494983,5.449889755,0.747752042,0.736878022,0.917364927,5.423047772,5.421840177,5.43733494,0.776651756,0.778034255,0.900960085,
2.66,,5.423188495,5.423188495,5.44967103,0.750393646,0.739454496,0.920535313,5.422743542,5.421525114,5.437076816,0.779386727,0.780759862,0.904074686,
2.67,,5.42288187,5.42288187,5.449452081,0.753033795,0.742029345,0.923703384,5.422439206,5.421209901,5.436818528,0.782120121,0.783483789,0.907187037,
2.68,,5.422575109,5.422575109,5.449232908,0.755672491,0.744602569,0.92686914,5.422134765,5.420894537,5.436560079,0.784851938,0.786206037,0.910297139,
2.69,,5.422268212,5.422268212,5.449013511,0.758309731,0.747174169,0.93003258,5.421830218,5.420579022,5.436301466,0.787582177,0.788926605,0.913404992,
2.7,,5.42196118,5.42196118,5.44879389,0.760945517,0.749744145,0.933193705,5.421525566,5.420263357,5.436042691,0.790310839,0.791645494,0.916510596,
2.71,,5.421654011,5.421654011,5.448574045,0.763579848,0.752312497,0.936352514,5.421220808,5.419947542,5.435783754,0.793037922,0.794362704,0.919613953,
2.72,,5.421346706,5.421346706,5.448353977,0.766212724,0.754879224,0.939509008,5.420915945,5.419631577,5.435524655,0.795763428,0.797078235,0.922715061,
2.73,,5.421039266,5.421039266,5.448133686,0.768844145,0.757444327,0.942663187,5.420610977,5.419315463,5.435265393,0.798487356,0.799792086,0.925813922,
2.74,,5.42073169,5.42073169,5.447913172,0.771474109,0.760007806,0.945815051,5.420305904,5.418999198,5.43500597,0.801209705,0.802504258,0.928910536,
2.75,,5.420423978,5.420423978,5.447692435,0.774102619,0.762569661,0.948964599,5.420000726,5.418682784,5.434746385,0.803930476,0.80521475,0.932004902,
2.76,,5.420116131,5.420116131,5.447471474,0.776729672,0.765129892,0.952111833,5.419695443,5.418366221,5.434486639,0.806649668,0.807923563,0.935097022,
2.77,,5.419808149,5.419808149,5.447250292,0.779355268,0.767688499,0.955256752,5.419390056,5.418049508,5.434226731,0.809367281,0.810630697,0.938186896,
2.78,,5.419500031,5.419500031,5.447028886,0.781979409,0.770245482,0.958399357,5.419084563,5.417732647,5.433966662,0.812083315,0.813336151,0.941274523,
2.79,,5.419191779,5.419191779,5.446807259,0.784602093,0.772800842,0.961539646,5.418778966,5.417415636,5.433706431,0.81479777,0.816039926,0.944359905,
2.8,,5.418883391,5.418883391,5.446585409,0.78722332,0.775354577,0.964677622,5.418473264,5.417098477,5.43344604,0.817510645,0.818742021,0.947443041,
2.81,,5.418574868,5.418574868,5.446363337,0.78984309,0.777906689,0.967813283,5.418167457,5.416781168,5.433185488,0.820221941,0.821442437,0.950523933,
2.82,,5.41826621,5.41826621,5.446141044,0.792461403,0.780457177,0.970946629,5.417861547,5.416463712,5.432924775,0.822931658,0.824141173,0.953602579,
2.83,,5.417957418,5.417957418,5.445918528,0.795078258,0.783006042,0.974077662,5.417555531,5.416146107,5.432663901,0.825639794,0.826838231,0.956678982,
2.84,,5.417648491,5.417648491,5.445695791,0.797693656,0.785553283,0.977206381,5.417249412,5.415828353,5.432402867,0.82834635,0.829533608,0.95975314,
2.85,,5.417339429,5.417339429,5.445472833,0.800307596,0.788098901,0.980332785,5.416943188,5.415510452,5.432141672,0.831051327,0.832227307,0.962825054,
2.86,,5.417030233,5.417030233,5.445249654,0.802920079,0.790642896,0.983456876,5.416636861,5.415192403,5.431880318,0.833754722,0.834919326,0.965894726,
2.87,,5.416720902,5.416720902,5.445026254,0.805531103,0.793185267,0.986578654,5.416330429,5.414874206,5.431618803,0.836456538,0.837609666,0.968962154,
2.88,,5.416411437,5.416411437,5.444802632,0.808140669,0.795726015,0.989698118,5.416023893,5.414555861,5.431357128,0.839156773,0.840298326,0.972027339,
2.89,,5.416101838,5.416101838,5.44457879,0.810748777,0.79826514,0.992815269,5.415717254,5.414237369,5.431095294,0.841855427,0.842985307,0.975090283,
2.9,,5.415792105,5.415792105,5.444354728,0.813355426,0.800802643,0.995930106,5.415410511,5.413918729,5.4308333,0.8445525,0.845670609,0.978150984,
2.91,,5.415482237,5.415482237,5.444130445,0.815960617,0.803338522,0.999042631,5.415103664,5.413599942,5.430571146,0.847247993,0.848354232,0.981209444,
2.92,,5.415172236,5.415172236,5.443905942,0.818564348,0.805872779,1.002152843,5.414796713,5.413281008,5.430308833,0.849941904,0.851036176,0.984265663,
2.93,,5.414862101,5.414862101,5.443681219,0.82116662,0.808405413,1.005260742,5.414489659,5.412961927,5.430046361,0.852634234,0.85371644,0.987319641,
2.94,,5.414551832,5.414551832,5.443456276,0.823767434,0.810936424,1.008366329,5.414182502,5.4126427,5.42978373,0.855324982,0.856395026,0.990371379,
2.95,,5.41424143,5.41424143,5.443231113,0.826366787,0.813465813,1.011469603,5.413875241,5.412323325,5.429520939,0.858014149,0.859071932,0.993420876,
2.96,,5.413930894,5.413930894,5.443005731,0.828964682,0.81599358,1.014570566,5.413567877,5.412003805,5.42925799,0.860701735,0.861747159,0.996468134,
2.97,,5.413620225,5.413620225,5.442780129,0.831561116,0.818519724,1.017669216,5.41326041,5.411684138,5.428994883,0.863387738,0.864420708,0.999513153,
2.98,,5.413309422,5.413309422,5.442554308,0.834156091,0.821044246,1.020765554,5.41295284,5.411364324,5.428731617,0.86607216,0.867092577,1.002555933,
